StartTime,StopTime,IGRF_CGM_LAT1,IGRF_CGM_LON1,IGRF_BRATIO1,IGRF_BANGLE1,IGRF_CGM_LAT2,IGRF_CGM_LON2,IGRF_BRATIO2,IGRF_BANGLE2,IGRF_CGM_LAT3,IGRF_CGM_LON3,IGRF_BRATIO3,IGRF_BANGLE3,T89_CGM_LAT1,T89_CGM_LON1,T89_BRATIO1,T89_BANGLE1,T89_CGM_LAT2,T89_CGM_LON2,T89_BRATIO2,T89_BANGLE2,T89_CGM_LAT3,T89_CGM_LON3,T89_BRATIO3,T89_BANGLE3,SAT
2013-05-21 11:00:03,2013-05-21 11:59:45,72.383898,-32.807713,0.82287414,22.415907,72.627573,-38.492786,0.75762429,25.134321,72.835378,-44.052505,0.64711519,28.62826,72.383898,-32.807713,0.9639581,3.1571849,72.627573,-38.492786,0.86908598,3.3170325,72.835378,-44.052505,0.73122592,5.3015433,THEMISA
2013-05-21 11:00:03,2013-05-21 11:59:45,72.383898,-32.807713,0.82287414,22.415907,72.627573,-38.492786,0.75762429,25.134321,72.835378,-44.052505,0.64711519,28.62826,72.383898,-32.807713,0.9639581,3.1571849,72.627573,-38.492786,0.86908598,3.3170325,72.835378,-44.052505,0.73122592,5.3015433,THEMISA
2013-05-21 06:00:03,2013-05-21 06:59:45,64.316225,-64.450943,0.8839982,6.8475346,65.392518,-65.598885,0.86031785,10.053326,66.054486,-67.370445,0.85538964,14.850946,64.316225,-64.450943,0.97371449,1.5620962,65.392518,-65.598885,0.94422113,1.1537636,66.054486,-67.370445,0.93146918,1.5481298,RBSPA
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
2013-05-21 08:00:12,2013-05-21 08:59:54,65.531354,-53.375416,0.93121886,15.254191,64.332865,-53.756199,0.94011148,8.0231538,62.544409,-52.427738,0.94555536,5.2194387,65.531354,-53.375416,0.95276372,6.1788298,64.332865,-53.756199,0.9645513,1.1035656,62.544409,-52.427738,0.9691315,0.37939712,RBSPB
