stime,etime,mlat,mlon,mlt
2014-01-28 20:00:03,2014-01-28 20:59:45,81.2692,-31.7447,13.1491
2014-01-28 21:00:03,2014-01-28 21:59:45,81.2692,-31.7446,14.1191
2014-01-28 20:00:03,2014-01-28 20:59:45,81.2138,-34.6806,12.9534
2014-01-28 18:00:03,2014-01-28 18:59:45,81.037,-40.3609,10.6637
2014-01-28 19:00:03,2014-01-28 19:59:45,80.7785,-45.7263,11.2533
2014-01-28 21:00:03,2014-01-28 21:59:45,81.8611,-15.1171,15.2276
2014-01-28 20:00:03,2014-01-28 20:59:45,82.1262,-24.9154,13.6044
2014-01-28 20:00:03,2014-01-28 20:59:45,82.1615,-28.2199,13.3841
2014-01-28 18:00:03,2014-01-28 18:59:45,82.1546,-34.7882,11.0352
2014-01-28 20:00:03,2014-01-28 20:59:45,82.1546,-34.7881,12.9463
2014-01-28 21:00:03,2014-01-28 21:59:45,82.1546,-34.788,13.9162
2014-01-28 20:00:03,2014-01-28 20:59:45,82.1135,-38.0168,12.731
2014-01-28 20:00:03,2014-01-28 20:59:45,81.5646,-53.0075,11.7316
2014-01-28 22:00:03,2014-01-28 22:59:45,81.5646,-53.0073,13.6811
2014-01-28 22:00:03,2014-01-28 22:59:45,81.3935,-55.7011,13.5015
2014-01-28 23:00:03,2014-01-28 23:59:45,81.3935,-55.701,14.4905
2014-01-28 22:00:03,2014-01-28 22:59:45,81.2048,-58.2795,13.3296
2014-01-28 22:00:03,2014-01-28 22:59:45,80.9995,-60.7409,13.1655
2014-01-29 18:00:03,2014-01-29 18:59:45,80.7659,-11.8747,12.5626
2014-01-29 21:00:03,2014-01-29 21:59:45,80.8163,-13.7977,15.317
2014-01-29 21:00:03,2014-01-29 21:59:45,80.8534,-15.6511,15.1934
2014-01-29 20:00:03,2014-01-29 20:59:45,80.8376,-16.9622,14.1358
2014-01-29 22:00:03,2014-01-29 22:59:45,80.8832,-19.9329,15.8877
2014-01-29 23:00:03,2014-01-29 23:59:45,80.8832,-19.9329,16.8765
2014-01-29 20:00:03,2014-01-29 20:59:45,80.9035,-22.8863,13.7409
2014-01-29 22:00:03,2014-01-29 22:59:45,80.9035,-22.8862,15.6908
2014-01-29 18:00:03,2014-01-29 18:59:45,80.8994,-25.8129,11.6334
2014-01-29 23:00:03,2014-01-29 23:59:45,80.8994,-25.8127,16.4846
2014-01-29 22:00:03,2014-01-29 22:59:45,80.8717,-28.7023,15.303
2014-01-29 23:00:03,2014-01-29 23:59:45,80.8716,-28.7023,16.2919
2014-01-29 23:00:03,2014-01-29 23:59:45,80.8211,-31.5449,16.1024
2014-01-29 22:00:03,2014-01-29 22:59:45,80.7486,-34.3312,14.9278
2014-01-29 23:00:03,2014-01-29 23:59:45,80.7486,-34.3312,15.9167
2014-01-29 20:00:03,2014-01-29 20:59:45,80.8275,-6.84516,14.8103
2014-01-29 18:00:03,2014-01-29 18:59:45,81.0415,-11.3852,12.5952
2014-01-29 19:00:03,2014-01-29 19:59:45,81.0415,-11.3852,13.5435
2014-01-29 18:00:03,2014-01-29 18:59:45,81.1684,-15.2277,12.339
2014-01-29 21:00:03,2014-01-29 21:59:45,81.1849,-16.5624,15.1327
2014-01-29 21:00:03,2014-01-29 21:59:45,81.2522,-19.6261,14.9284
2014-01-29 21:00:03,2014-01-29 21:59:45,81.3013,-28.7583,14.3196
2014-01-29 21:00:03,2014-01-29 21:59:45,81.269,-31.7436,14.1206
2014-01-29 23:00:03,2014-01-29 23:59:45,81.2136,-34.6793,15.8934
2014-01-29 23:00:03,2014-01-29 23:59:45,80.9173,-43.0851,15.3331
2014-01-29 19:00:03,2014-01-29 19:59:45,81.7807,-13.823,13.3809
2014-01-29 19:00:03,2014-01-29 19:59:45,81.8653,-15.7072,13.2553
2014-01-29 18:00:03,2014-01-29 18:59:45,81.8609,-15.1165,12.3464
2014-01-29 19:00:03,2014-01-29 19:59:45,81.8609,-15.1164,13.2947
2014-01-29 21:00:03,2014-01-29 21:59:45,81.8609,-15.1164,15.2291
2014-01-29 20:00:03,2014-01-29 20:59:45,81.9761,-18.3487,14.0434
2014-01-29 20:00:03,2014-01-29 20:59:45,82.1613,-28.2188,13.3854
2014-01-29 23:00:03,2014-01-29 23:59:45,81.7166,-50.2004,14.8587
2014-01-29 21:00:03,2014-01-29 21:59:45,81.5644,-53.0059,12.7031
2014-01-29 23:00:03,2014-01-29 23:59:45,81.5644,-53.0058,14.6717
2014-02-04 18:00:05,2014-02-04 18:59:47,80.8364,-16.958,12.2278
2014-02-04 19:00:05,2014-02-04 19:59:47,80.882,-19.9283,12.9842
2014-02-04 20:00:05,2014-02-04 20:59:47,78.5043,-61.3991,11.1865
2014-02-04 18:00:05,2014-02-04 18:59:47,81.1104,-13.3337,12.4694
2014-02-04 18:00:05,2014-02-04 18:59:47,81.1671,-15.2235,12.3434
2014-02-04 18:00:05,2014-02-04 18:59:47,81.2119,-17.0555,12.2213
2014-02-04 19:00:05,2014-02-04 19:59:47,81.2119,-17.0554,13.1758
2014-02-04 18:00:05,2014-02-04 18:59:47,81.1836,-16.5582,12.2544
2014-02-04 19:00:05,2014-02-04 19:59:47,81.1836,-16.5582,13.2089
2014-02-04 19:00:05,2014-02-04 19:59:47,81.251,-19.6214,13.0047
2014-02-04 18:00:05,2014-02-04 18:59:47,81.2924,-22.6824,11.8461
2014-02-04 20:00:05,2014-02-04 20:59:47,78.8181,-65.1719,10.935
2014-02-04 19:00:05,2014-02-04 19:59:47,81.7794,-13.8189,13.3915
2014-02-04 18:00:05,2014-02-04 18:59:47,81.864,-15.7028,12.3115
2014-02-04 19:00:05,2014-02-04 19:59:47,81.864,-15.7028,13.2659
2014-02-04 19:00:05,2014-02-04 19:59:47,81.8596,-15.1121,13.3053
2014-02-04 20:00:05,2014-02-04 20:59:47,81.8596,-15.1121,14.2723
2014-02-04 19:00:05,2014-02-04 19:59:47,82.0631,-21.6138,12.8719
2014-02-04 18:00:05,2014-02-04 18:59:47,81.9586,-44.2725,10.4068
2014-02-04 20:00:05,2014-02-04 20:59:47,79.1905,-74.8343,10.2908
2014-02-07 23:00:03,2014-02-07 23:59:45,71.7021,-43.2166,15.3497
2014-02-07 23:00:03,2014-02-07 23:59:45,71.4118,-41.0871,15.4916
2014-02-07 23:00:03,2014-02-07 23:59:45,71.8013,-41.0062,15.497
2014-02-07 23:00:03,2014-02-07 23:59:45,72.1892,-40.9238,15.5025
2014-02-07 23:00:03,2014-02-07 23:59:45,73.3443,-40.6664,15.5197
2014-02-07 23:00:03,2014-02-07 23:59:45,69.0727,-38.5602,15.6601
2014-02-07 23:00:03,2014-02-07 23:59:45,71.4327,-36.8843,15.7718
2014-02-07 23:00:03,2014-02-07 23:59:45,71.8175,-36.5744,15.7925
2014-02-07 23:00:03,2014-02-07 23:59:45,72.9601,-35.5783,15.8589
2014-02-07 23:00:03,2014-02-07 23:59:45,72.8516,-62.9867,14.0316
2014-02-07 23:00:03,2014-02-07 23:59:45,71.7857,-56.4506,14.4674
2014-02-07 23:00:03,2014-02-07 23:59:45,72.5961,-55.827,14.509
2014-02-07 22:00:03,2014-02-07 22:59:45,80.8143,-13.7919,16.3232
2014-02-07 23:00:03,2014-02-07 23:59:45,80.8771,-17.4333,17.0685
2014-02-07 23:00:03,2014-02-07 23:59:45,80.8357,-16.9557,17.1004
2014-02-07 22:00:03,2014-02-07 22:59:45,80.8813,-19.9258,15.9143
2014-02-07 22:00:03,2014-02-07 22:59:45,80.9017,-22.8786,15.7175
2014-02-07 22:00:03,2014-02-07 22:59:45,80.8976,-25.8045,15.5224
2014-02-07 23:00:03,2014-02-07 23:59:45,80.8976,-25.8044,16.5105
2014-02-07 22:00:03,2014-02-07 22:59:45,80.8699,-28.6935,15.3298
2014-02-07 23:00:03,2014-02-07 23:59:45,81.2112,-17.0531,17.0939
2014-02-07 22:00:03,2014-02-07 22:59:45,81.183,-16.5559,16.139
2014-02-07 23:00:03,2014-02-07 23:59:45,81.1829,-16.5559,17.127
2014-02-07 22:00:03,2014-02-07 22:59:45,81.2503,-19.6189,15.9348
2014-02-07 23:00:03,2014-02-07 23:59:45,81.3079,-25.727,16.5156
2014-02-07 18:00:03,2014-02-07 18:59:45,82.1689,-31.5052,11.2623
2014-02-07 18:00:03,2014-02-07 18:59:45,82.1118,-38.004,10.8291
2014-02-07 22:13:51,2014-02-07 23:13:33,79.7942,-89.9934,11.4699
2014-02-10 18:00:03,2014-02-10 18:59:45,80.4614,-4.82987,13.0475
2014-02-10 18:00:03,2014-02-10 18:59:45,80.6977,-9.86937,12.7115
2014-02-10 18:00:03,2014-02-10 18:59:45,80.8137,-13.7901,12.4502
2014-02-10 18:00:03,2014-02-10 18:59:45,80.8509,-15.643,12.3266
2014-02-10 18:00:03,2014-02-10 18:59:45,80.8351,-16.9537,12.2393
2014-02-10 23:00:03,2014-02-10 23:59:45,80.897,-25.8017,16.5236
2014-02-10 18:00:03,2014-02-10 18:59:45,80.8694,-28.6908,11.4568
2014-02-10 20:00:03,2014-02-10 20:59:45,76.7329,-70.4103,10.6068
2014-02-10 20:00:03,2014-02-10 20:59:45,76.4113,-71.6763,10.5224
2014-02-10 20:00:03,2014-02-10 20:59:45,75.0667,-76.1825,10.222
2014-02-10 18:00:03,2014-02-10 18:59:45,80.9531,-9.35839,12.7456
2014-02-10 18:00:03,2014-02-10 18:59:45,81.0389,-11.3782,12.611
2014-02-10 18:00:03,2014-02-10 18:59:45,81.1091,-13.3299,12.4808
2014-02-10 18:00:03,2014-02-10 18:59:45,81.2106,-17.051,12.2328
2014-02-10 18:00:03,2014-02-10 18:59:45,81.1823,-16.5539,12.2659
2014-02-10 18:00:03,2014-02-10 18:59:45,81.2911,-22.6771,11.8577
2014-02-10 23:00:03,2014-02-10 23:59:45,81.3073,-25.7241,16.5288
2014-02-10 23:00:03,2014-02-10 23:59:45,81.299,-28.7461,16.3273
2014-02-10 23:00:03,2014-02-10 23:59:45,81.2668,-31.7306,16.1284
2014-02-10 23:00:03,2014-02-10 23:59:45,81.2114,-34.6658,15.9327
2014-02-10 23:00:03,2014-02-10 23:59:45,81.1338,-37.5405,15.741
2014-02-10 18:00:03,2014-02-10 18:59:45,81.0349,-40.3451,10.6798
2014-02-10 21:00:03,2014-02-10 21:59:45,80.9154,-43.0703,13.4034
2014-02-10 18:00:03,2014-02-10 18:59:45,80.6192,-48.2579,10.1523
2014-02-10 20:00:03,2014-02-10 20:59:45,78.8177,-65.1643,10.9565
2014-02-10 20:00:03,2014-02-10 20:59:45,78.2499,-68.4757,10.7358
2014-02-10 20:00:03,2014-02-10 20:59:45,77.9528,-70.0111,10.6334
2014-02-10 18:00:03,2014-02-10 18:59:45,81.2697,-5.38495,13.0105
2014-02-10 18:00:03,2014-02-10 18:59:45,81.5701,-9.91878,12.7083
2014-02-10 18:00:03,2014-02-10 18:59:45,81.8583,-15.1078,12.3623
2014-02-10 23:00:03,2014-02-10 23:59:45,81.9735,-18.3389,17.0211
2014-02-10 18:00:03,2014-02-10 18:59:45,82.1236,-24.9025,11.7093
2014-02-10 18:00:03,2014-02-10 18:59:45,82.159,-28.2059,11.4891
2014-02-10 23:00:03,2014-02-10 23:59:45,82.1684,-31.5014,16.1436
2014-02-10 23:00:03,2014-02-10 23:59:45,82.1522,-34.7719,15.9256
2014-02-10 21:00:03,2014-02-10 21:59:45,82.1113,-38.0,13.7414
2014-02-10 23:00:03,2014-02-10 23:59:45,82.1112,-37.9998,15.7104
2014-02-10 23:00:03,2014-02-10 23:59:45,81.9577,-44.2638,15.2928
2014-02-10 23:00:03,2014-02-10 23:59:45,81.8469,-47.2721,15.0923
2014-02-10 20:00:03,2014-02-10 20:59:45,79.1902,-74.8263,10.3124
2014-02-11 18:00:03,2014-02-11 18:59:45,80.6974,-9.86883,12.7143
2014-02-11 18:00:03,2014-02-11 18:59:45,80.763,-11.8671,12.5811
2014-02-11 18:00:03,2014-02-11 18:59:45,80.8134,-13.7894,12.4529
2014-02-11 23:00:03,2014-02-11 23:59:45,80.8134,-13.7893,17.3292
2014-02-11 18:00:03,2014-02-11 18:59:45,80.8507,-15.6423,12.3294
2014-02-11 20:00:03,2014-02-11 20:59:45,80.8762,-17.4305,14.1432
2014-02-11 18:00:03,2014-02-11 18:59:45,80.9009,-22.8753,11.8472
2014-02-11 18:00:03,2014-02-11 18:59:45,80.7463,-34.3174,11.0844
2014-02-11 19:00:03,2014-02-11 19:59:45,80.5391,-39.6861,11.689
2014-02-11 21:00:03,2014-02-11 21:59:45,77.9473,-64.6903,11.9668
2014-02-11 20:00:03,2014-02-11 20:59:45,75.0667,-76.1815,10.2265
2014-02-11 21:00:03,2014-02-11 21:59:45,73.6457,-79.9325,10.9507
2014-02-11 19:00:03,2014-02-11 19:59:45,80.6721,-4.29483,14.0484
2014-02-11 18:00:03,2014-02-11 18:59:45,81.2104,-17.0503,12.2355
2014-02-11 18:00:03,2014-02-11 18:59:45,81.2113,-34.6649,11.0612
2014-02-11 18:00:03,2014-02-11 18:59:45,81.1337,-37.5396,10.8696
2014-02-11 19:00:03,2014-02-11 19:59:45,81.0347,-40.3438,11.6452
2014-02-11 21:00:03,2014-02-11 21:59:45,74.2591,-82.736,10.7638
2014-02-11 21:00:03,2014-02-11 21:59:45,69.3039,-91.5516,10.1761
2014-02-11 19:00:03,2014-02-11 19:59:45,81.072,-2.87347,14.1432
2014-02-11 18:00:03,2014-02-11 18:59:45,81.4432,-7.89648,12.8458
2014-02-11 18:00:03,2014-02-11 18:59:45,81.5699,-9.91821,12.711
2014-02-11 23:00:03,2014-02-11 23:59:45,81.5699,-9.91809,17.5873
2014-02-11 23:00:03,2014-02-11 23:59:45,81.6808,-11.8889,17.4559
2014-02-11 23:00:03,2014-02-11 23:59:45,81.7779,-13.814,17.3276
2014-02-11 18:00:03,2014-02-11 18:59:45,82.1234,-24.9015,11.7121
2014-02-11 19:00:03,2014-02-11 19:59:45,78.5817,-77.9676,9.13691
2014-02-11 20:00:03,2014-02-11 20:59:45,75.8871,-87.6567,9.46144
2014-02-12 00:02:00,2014-02-12 01:01:42,80.5912,-7.3681,18.7882
2014-02-12 02:02:00,2014-02-12 03:01:42,80.539,-39.6857,18.7251
2014-02-12 02:02:00,2014-02-12 03:01:42,79.9018,-49.4447,18.0745
2014-02-12 00:02:00,2014-02-12 01:01:42,80.8245,-6.83897,18.8235
2014-02-12 00:02:00,2014-02-12 01:01:42,80.9528,-9.35772,18.6556
2014-02-12 03:02:00,2014-02-12 04:01:42,81.2112,-34.6645,20.1201
2014-02-12 02:02:00,2014-02-12 03:01:42,80.6191,-48.2562,18.1538
2014-02-12 00:02:00,2014-02-12 01:01:42,81.4431,-7.89635,18.753
2014-02-12 00:02:00,2014-02-12 01:01:42,81.5698,-9.91806,18.6182
2014-02-12 03:02:00,2014-02-12 04:01:42,81.858,-15.1068,21.424
2014-02-12 04:02:00,2014-02-12 05:01:42,82.1587,-28.2044,21.5856
2014-02-12 04:02:00,2014-02-12 05:01:42,82.0459,-41.1671,20.7214
2014-02-13 23:00:03,2014-02-13 23:59:45,82.8521,-47.3093,15.1048
2014-02-13 19:00:03,2014-02-13 19:59:45,80.4607,-4.8286,14.0213
2014-02-13 20:00:03,2014-02-13 20:59:45,80.4606,-4.82859,14.9928
2014-02-13 21:00:03,2014-02-13 21:59:45,80.4606,-4.82857,15.9677
2014-02-13 20:00:03,2014-02-13 20:59:45,80.697,-9.8677,14.6568
2014-02-13 20:00:03,2014-02-13 20:59:45,80.7459,-34.3152,13.027
2014-02-13 20:00:03,2014-02-13 20:59:45,80.6524,-37.0358,12.8456
2014-02-13 23:00:03,2014-02-13 23:59:45,79.2593,-55.8162,14.5377
2014-02-13 20:00:03,2014-02-13 20:59:45,80.6717,-4.294,15.0284
2014-02-13 21:00:03,2014-02-13 21:59:45,80.6717,-4.29398,16.0034
2014-02-13 22:00:03,2014-02-13 22:59:45,80.824,-6.83807,16.8153
2014-02-13 22:00:03,2014-02-13 22:59:45,80.9524,-9.35669,16.6474
2014-02-13 21:00:03,2014-02-13 21:59:45,80.7761,-45.7059,13.2426
2014-02-13 19:00:03,2014-02-13 19:59:45,80.6188,-48.254,11.1263
2014-02-13 21:00:03,2014-02-13 21:59:45,80.6188,-48.2539,13.0727
2014-02-13 20:00:03,2014-02-13 20:59:45,81.0716,-2.87271,15.1232
2014-02-13 21:00:03,2014-02-13 21:59:45,81.0716,-2.8727,16.0981
2014-02-13 19:00:03,2014-02-13 19:59:45,81.269,-5.3836,13.9843
2014-02-13 21:00:03,2014-02-13 21:59:45,81.269,-5.38357,15.9307
2014-02-13 22:00:03,2014-02-13 22:59:45,81.269,-5.38355,16.9123
2014-02-13 19:00:03,2014-02-13 19:59:45,81.4427,-7.89543,13.8169
2014-02-13 20:00:03,2014-02-13 20:59:45,81.4427,-7.89541,14.7883
2014-02-13 21:00:03,2014-02-13 21:59:45,81.4427,-7.89539,15.7633
2014-02-13 23:00:03,2014-02-13 23:59:45,81.5694,-9.91695,17.5976
2014-02-13 20:00:03,2014-02-13 20:59:45,81.7774,-13.8128,14.3938
2014-02-13 20:00:03,2014-02-13 20:59:45,82.1678,-31.4981,13.2148
2014-02-13 20:00:03,2014-02-13 20:59:45,80.0346,-69.4142,10.6871
2014-02-14 21:00:03,2014-02-14 21:59:45,80.4604,-4.82816,15.9731
2014-02-14 20:00:03,2014-02-14 20:59:45,80.5905,-7.36674,14.8286
2014-02-14 20:00:03,2014-02-14 20:59:45,80.6967,-9.86716,14.6619
2014-02-14 23:00:03,2014-02-14 23:59:45,80.6967,-9.8671,17.6064
2014-02-14 23:00:03,2014-02-14 23:59:45,80.8686,-28.6867,16.3517
2014-02-14 21:00:03,2014-02-14 21:59:45,80.6522,-37.0346,13.826
2014-02-14 21:00:03,2014-02-14 21:59:45,80.2546,-44.7366,13.3126
2014-02-14 20:00:03,2014-02-14 20:59:45,80.6714,-4.2936,15.0335
2014-02-14 20:00:03,2014-02-14 20:59:45,80.9522,-9.3562,14.696
2014-02-14 20:00:03,2014-02-14 20:59:45,81.038,-11.3758,14.5614
2014-02-14 21:00:03,2014-02-14 21:59:45,81.1082,-13.3273,15.4065
2014-02-14 21:00:03,2014-02-14 21:59:45,81.165,-15.2166,15.2806
2014-02-14 22:00:03,2014-02-14 22:59:45,81.1649,-15.2165,16.2622
2014-02-14 23:00:03,2014-02-14 23:59:45,81.3065,-25.7204,16.5495
2014-02-14 19:00:03,2014-02-14 19:59:45,81.2982,-28.7422,12.4316
2014-02-14 20:00:03,2014-02-14 20:59:45,81.2107,-34.6614,13.009
2014-02-14 21:00:03,2014-02-14 21:59:45,81.0342,-40.3401,13.6057
2014-02-14 19:00:03,2014-02-14 19:59:45,81.0713,-2.87236,14.1563
2014-02-14 20:00:03,2014-02-14 20:59:45,81.0713,-2.87234,15.1283
2014-02-14 19:00:03,2014-02-14 19:59:45,81.2688,-5.38316,13.9889
2014-02-14 20:00:03,2014-02-14 20:59:45,81.2688,-5.38314,14.9609
2014-02-14 20:00:03,2014-02-14 20:59:45,81.4425,-7.8949,14.7934
2014-02-14 22:00:03,2014-02-14 22:59:45,81.5692,-9.91641,16.6156
2014-02-14 23:00:03,2014-02-14 23:59:45,81.5692,-9.91638,17.6031
2014-02-14 22:00:03,2014-02-14 22:59:45,81.6802,-11.887,16.4842
2014-02-14 21:00:03,2014-02-14 21:59:45,81.8618,-15.6954,15.2486
2014-02-14 20:00:03,2014-02-14 20:59:45,81.8575,-15.1049,14.3128
2014-02-14 21:00:03,2014-02-14 21:59:45,81.8574,-15.1049,15.288
2014-02-14 23:00:03,2014-02-14 23:59:45,82.1228,-24.8983,16.6043
2014-02-14 23:00:03,2014-02-14 23:59:45,82.1582,-28.2014,16.3841
2014-02-14 19:00:03,2014-02-14 19:59:45,82.1106,-37.9949,11.8148
2014-02-14 21:00:03,2014-02-14 21:59:45,80.9979,-60.7158,12.2473
2014-02-15 00:02:00,2014-02-15 01:01:42,80.85,-15.6401,18.2514
2014-02-15 03:02:00,2014-02-15 04:01:42,80.8499,-15.64,21.3937
2014-02-15 00:02:00,2014-02-15 01:01:42,80.8756,-17.4282,18.1321
2014-02-15 04:02:00,2014-02-15 05:01:42,80.8962,-25.7978,21.7474
2014-02-15 02:02:00,2014-02-15 03:01:42,80.8686,-28.6865,19.4675
2014-02-15 01:02:00,2014-02-15 02:01:42,80.8181,-31.5284,18.22
2014-02-15 04:02:00,2014-02-15 05:01:42,80.8181,-31.5283,21.3653
2014-02-15 04:02:00,2014-02-15 05:01:42,80.7457,-34.3138,21.1796
2014-02-15 00:02:00,2014-02-15 01:01:42,80.6522,-37.0345,16.8251
2014-02-15 02:02:00,2014-02-15 03:01:42,80.5385,-39.6823,18.7344
2014-02-15 00:02:00,2014-02-15 01:01:42,81.1649,-15.2165,18.2796
2014-02-15 04:02:00,2014-02-15 05:01:42,81.1649,-15.2164,22.4528
2014-02-15 00:02:00,2014-02-15 01:01:42,81.2488,-19.6132,17.9865
2014-02-15 03:02:00,2014-02-15 04:01:42,81.2488,-19.6131,21.1289
2014-02-15 04:02:00,2014-02-15 05:01:42,81.2902,-22.6733,21.9557
2014-02-15 01:02:00,2014-02-15 02:01:42,81.3065,-25.7203,18.6073
2014-02-15 02:02:00,2014-02-15 03:01:42,81.2982,-28.7419,19.4638
2014-02-15 03:02:00,2014-02-15 04:01:42,81.2982,-28.7419,20.5203
2014-02-15 04:02:00,2014-02-15 05:01:42,81.2982,-28.7419,21.5511
2014-02-15 00:02:00,2014-02-15 01:01:42,81.266,-31.7263,17.1789
2014-02-15 04:02:00,2014-02-15 05:01:42,81.266,-31.7261,21.3521
2014-02-15 02:02:00,2014-02-15 03:01:42,81.2107,-34.6612,19.0691
2014-02-15 04:02:00,2014-02-15 05:01:42,81.1331,-37.5356,20.9648
2014-02-15 01:02:00,2014-02-15 02:01:42,81.0342,-40.3399,17.6326
2014-02-15 02:02:00,2014-02-15 03:01:42,80.9148,-43.0651,18.5089
2014-02-15 02:02:00,2014-02-15 03:01:42,80.7759,-45.7044,18.3329
2014-02-15 04:02:00,2014-02-15 05:01:42,80.7759,-45.7042,20.4203
2014-02-15 00:02:00,2014-02-15 01:01:42,80.6187,-48.2524,16.0772
2014-02-15 04:02:00,2014-02-15 05:01:42,80.6186,-48.2522,20.2504
2014-02-15 02:02:00,2014-02-15 03:01:42,80.0465,-55.3172,17.6921
2014-02-15 02:02:00,2014-02-15 03:01:42,79.3448,-61.5025,17.2797
2014-02-15 03:02:00,2014-02-15 04:01:42,81.6801,-11.8869,21.6439
2014-02-15 03:02:00,2014-02-15 04:01:42,81.9726,-18.3355,21.214
2014-02-15 04:02:00,2014-02-15 05:01:42,82.061,-21.6044,22.0269
2014-02-15 01:02:00,2014-02-15 02:01:42,82.1582,-28.2013,18.4419
2014-02-15 03:02:00,2014-02-15 04:01:42,82.1581,-28.2012,20.5563
2014-02-15 03:02:00,2014-02-15 04:01:42,82.1676,-31.4966,20.3366
2014-02-15 00:02:00,2014-02-15 01:01:42,82.1515,-34.767,16.9762
2014-02-15 04:02:00,2014-02-15 05:01:42,82.1515,-34.7668,21.1494
2014-02-15 00:02:00,2014-02-15 01:01:42,82.1106,-37.9946,16.7611
2014-02-15 00:02:00,2014-02-15 01:01:42,81.957,-44.2582,16.3435
2014-02-15 04:02:00,2014-02-15 05:01:42,81.8463,-47.266,20.3161
2014-02-16 20:00:03,2014-02-16 20:59:45,80.8496,-15.6388,14.2879
2014-02-16 20:00:03,2014-02-16 20:59:45,80.8338,-16.9493,14.2005
2014-02-16 23:00:03,2014-02-16 23:59:45,80.0859,-47.1315,15.1336
2014-02-16 22:00:03,2014-02-16 22:59:45,78.5032,-61.3844,13.196
2014-02-16 20:00:03,2014-02-16 20:59:45,81.1645,-15.2152,14.3161
2014-02-16 19:00:03,2014-02-16 19:59:45,81.2104,-34.6592,12.0469
2014-02-16 22:00:03,2014-02-16 22:59:45,79.0863,-63.3732,13.0634
2014-02-16 22:00:03,2014-02-16 22:59:45,77.6472,-71.4643,12.524
2014-02-16 19:00:03,2014-02-16 19:59:45,81.5688,-9.91534,13.6965
2014-02-16 19:00:03,2014-02-16 19:59:45,81.6798,-11.8858,13.5651
2014-02-16 19:00:03,2014-02-16 19:59:45,81.7768,-13.8108,13.4368
2014-02-16 20:00:03,2014-02-16 20:59:45,81.7768,-13.8107,14.4098
2014-02-16 23:00:03,2014-02-16 23:59:45,81.7768,-13.8106,17.355
2014-02-16 23:00:03,2014-02-16 23:59:45,81.8614,-15.6938,17.2294
2014-02-16 23:00:03,2014-02-16 23:59:45,81.857,-15.1034,17.2688
2014-02-16 19:00:03,2014-02-16 19:59:45,81.9723,-18.3342,13.1352
2014-02-16 22:00:03,2014-02-16 22:59:45,82.1224,-24.8964,15.6285
2014-02-16 23:00:03,2014-02-16 23:59:45,82.1578,-28.1992,16.3957
2014-02-16 22:00:03,2014-02-16 22:59:45,80.7772,-63.0573,13.0845
2014-02-16 22:00:03,2014-02-16 22:59:45,80.2946,-67.4029,12.7948
2014-02-17 16:00:03,2014-02-17 16:59:45,78.7145,-79.9283,6.13659
2014-02-17 17:00:03,2014-02-17 17:59:45,79.623,-79.2772,7.14129
2014-02-17 17:00:03,2014-02-17 17:59:45,78.3271,-78.2831,7.20756
2014-02-17 17:00:03,2014-02-17 17:59:45,78.7114,-77.9803,7.22775
2014-02-17 14:00:03,2014-02-17 14:59:45,79.6127,-76.9479,4.42212
2014-02-17 16:00:03,2014-02-17 16:59:45,78.1412,-75.0001,6.46513
2014-02-17 17:00:03,2014-02-17 17:59:45,78.1412,-75.0001,7.42643
2014-02-17 17:00:03,2014-02-17 17:59:45,78.5884,-74.21,7.4791
2014-02-17 14:00:03,2014-02-17 14:59:45,79.4578,-72.4643,4.72103
2014-02-17 16:00:03,2014-02-17 16:59:45,79.4578,-72.4642,6.63419
2014-02-17 17:00:03,2014-02-17 17:59:45,79.4578,-72.4641,7.59549
2014-02-18 02:00:03,2014-02-18 02:59:45,80.8749,-17.426,20.1946
2014-02-18 04:00:03,2014-02-18 04:59:45,80.8749,-17.4259,22.2756
2014-02-18 02:00:03,2014-02-18 02:59:45,80.8335,-16.9484,20.2265
2014-02-18 02:00:03,2014-02-18 02:59:45,80.8792,-19.9178,20.0285
2014-02-18 02:00:03,2014-02-18 02:59:45,80.8996,-22.8699,19.8317
2014-02-18 04:00:03,2014-02-18 04:59:45,80.8956,-25.7951,21.7177
2014-02-18 04:00:03,2014-02-18 04:59:45,80.868,-28.6835,21.5251
2014-02-18 02:00:03,2014-02-18 02:59:45,80.6517,-37.031,18.8876
2014-02-18 03:00:03,2014-02-18 03:59:45,80.6517,-37.031,19.941
2014-02-18 02:00:03,2014-02-18 02:59:45,80.4052,-42.2478,18.5399
2014-02-18 02:00:03,2014-02-18 02:59:45,81.1808,-16.5486,20.2531
2014-02-18 04:00:03,2014-02-18 04:59:45,81.3059,-25.7173,21.7228
2014-02-18 04:00:03,2014-02-18 04:59:45,81.2976,-28.7388,21.5214
2014-02-18 02:00:03,2014-02-18 02:59:45,81.1326,-37.5322,18.8542
2014-02-18 03:00:03,2014-02-18 03:59:45,81.1326,-37.5321,19.9076
2014-02-18 02:00:03,2014-02-18 02:59:45,81.0337,-40.3362,18.6673
2014-02-18 03:00:03,2014-02-18 03:59:45,80.7755,-45.7005,19.3631
2014-02-18 04:00:03,2014-02-18 04:59:45,80.4436,-50.7011,20.0573
2014-02-18 00:00:03,2014-02-18 00:59:45,77.9523,-70.0024,14.611
2014-02-18 02:00:03,2014-02-18 02:59:45,81.7765,-13.8099,20.4357
2014-02-18 02:00:03,2014-02-18 02:59:45,81.8611,-15.693,20.3102
